edge_id,edge_rate_all
3235649725_53432339_0,0.05154639175257732
3235649725_53445464_0,0.011235955056179775
3235649725_53461463_0,0.01
3241106071_2859245506_0,0.010752688172043012
3241106071_53604263_0,0.023529411764705882
3241106071_53699396_0,0.010416666666666666
3241106091_3241106071_0,0.023809523809523808
3241106091_53608986_0,0.0660377358490566
3250373937_53448393_0,0.019230769230769232
3250376669_53425655_0,0.09278350515463918
3252705000_53484934_0,0.013333333333333334
3252869118_3233235408_0,0.056179775280898875
3252879233_3233234153_0,0.011627906976744186
3252879235_3252879233_0,0.022988505747126436
3252879236_3252869118_0,0.011627906976744186
3252879236_3252879235_0,0.010869565217391304
3254239292_429899597_0,0.012048192771084338
3262492075_3262581985_0,0.025
3262505898_53625532_0,0.0125
3262568749_6577735269_0,0.012658227848101266
3262581985_53533859_0,0.03488372093023256
3264492164_445946724_0,0.01
3264492164_53407611_0,0.011111111111111112
3264724250_2861322805_0,0.011235955056179775
3271359865_3271359871_0,0.010752688172043012
3288073200_3288073201_0,0.010752688172043012
3288073200_452445569_0,0.08791208791208792
3288073220_3288073200_0,0.0136986301369863
3295593412_53525962_0,0.022988505747126436
3295593412_53681146_0,0.056818181818181816
3295593413_53681146_0,0.06315789473684211
3295593417_3295593421_0,0.013513513513513514
3295593417_496664092_0,0.010752688172043012
3295593421_53578859_0,0.010526315789473684
3295593421_7821961694_0,0.020618556701030927
3295593430_2627986212_0,0.01282051282051282
3295593433_3295593430_0,0.01098901098901099
3295624914_1177715716_0,0.02197802197802198
3298610422_438722797_0,0.010869565217391304
3298610427_454733701_0,0.010416666666666666
3298610427_53536696_0,0.011627906976744186
3298689261_1179412700_0,0.0425531914893617
3298689261_53590163_0,0.011627906976744186
3298787517_4866702293_0,0.013513513513513514
3299261053_3210160996_0,0.041237113402061855
3299261058_3210160967_0,0.07042253521126761
3299261058_53428050_0,0.037037037037037035
3300618986_3300618990_0,0.01020408163265306
3300618990_3300618986_0,0.011627906976744186
3300618990_53536286_0,0.011764705882352941
3300618990_53663470_0,0.011494252873563218
3303410180_1883224841_0,0.01098901098901099
3303410180_452150618_0,0.012345679012345678
3303410183_53477566_0,0.009259259259259259
3303410184_3599782532_0,0.02127659574468085
3303419600_53472419_0,0.0375
3306923767_1179459735_0,0.012048192771084338
3306923767_1179459768_0,0.028985507246376812
3306923767_2859302267_0,0.011494252873563218
3306923798_1179459768_0,0.011904761904761904
3324062453_3324062965_0,0.02666666666666667
3324062965_3333086094_0,0.025974025974025976
3326465581_4960006766_0,0.010526315789473684
3330030102_3330030118_0,0.012048192771084338
3330030102_5391499594_0,0.0196078431372549
3330030118_450998286_0,0.01
3330110110_53399004_0,0.02197802197802198
3333086094_303412704_0,0.034482758620689655
3333086311_3333086118_0,0.011111111111111112
3333086314_53394845_0,0.021505376344086023
3345176284_3345179005_0,0.012048192771084338
3345176292_53486012_0,0.012195121951219513
3380577564_53631764_0,0.18181818181818182
339584561_53445341_0,0.009708737864077669
339584963_339584835_0,0.012048192771084338
339585274_339585379_0,0.01098901098901099
339585479_339585470_0,0.03614457831325301
3398755417_316165698_0,0.023255813953488372
3398755417_472624264_0,0.7226277372262774
339995050_2572164997_0,0.04878048780487805
339995050_482805498_0,0.02197802197802198
339995153_53445180_0,0.028846153846153848
339996475_53618767_0,0.011764705882352941
340003522_482804884_0,0.02857142857142857
340003539_13131665325_0,0.03409090909090909
340003539_482804885_0,0.012987012987012988
340003672_340003522_0,0.020833333333333332
340003797_452866506_0,0.03529411764705882
3400457677_53279803_0,0.10204081632653061
3402060753_53368441_0,0.039473684210526314
3402060753_53395811_0,0.02631578947368421
3422033647_4094395818_0,0.010526315789473684
3422047423_53313953_0,0.0625
3423900533_53468619_0,0.012048192771084338
3455711385_53425693_0,0.022222222222222223
349368476_53626978_0,0.01098901098901099
349378518_1699123250_0,0.010752688172043012
3522785721_340003539_0,0.010869565217391304
3522786011_482804871_0,0.031914893617021274
3522786011_482804872_0,0.020618556701030927
3522786051_482804871_0,0.03409090909090909
3522786051_482804872_0,0.02040816326530612
3573397931_3210157533_0,0.01098901098901099
3599782532_452150775_0,0.011764705882352941
3599782713_452151340_0,0.0547945205479452
362566885_2938172406_0,0.024096385542168676
3637918464_3812685610_0,0.011111111111111112
366209487_1221355013_0,0.011764705882352941
366210602_1221125686_0,0.012195121951219513
366210602_53332342_0,0.010638297872340425
366210602_53422735_0,0.027777777777777776
366213818_446476337_0,0.012658227848101266
366215894_366215899_0,0.03296703296703297
366215899_316303180_0,0.011764705882352941
366215899_449917758_0,0.023809523809523808
366215907_366215913_0,0.014285714285714285
366215913_366215925_0,0.019417475728155338
366215913_53408000_0,0.012658227848101266
366215925_53515077_0,0.013333333333333334
366229504_366229507_0,0.02197802197802198
366229507_366229504_0,0.012048192771084338
366229507_387186883_0,0.07339449541284404
3730778281_11819654398_0,0.011235955056179775
3744983627_3744983776_0,0.011904761904761904
3744983776_3744983627_0,0.0136986301369863
3744983776_53458210_0,0.011111111111111112
3744983786_53458210_0,0.011764705882352941
3750676292_3303419600_0,0.01098901098901099
3750676292_53430588_0,0.021739130434782608
3753845882_53471435_0,0.01098901098901099
3786903332_53408525_0,0.0125
37923758_37924361_0,0.013333333333333334
37923758_445963180_0,0.07547169811320754
37924361_37923758_0,0.011904761904761904
37924361_53461749_0,0.03225806451612903
37924361_53486800_0,0.013333333333333334
37932840_53485135_0,0.011494252873563218
37932841_4973813268_0,0.024691358024691357
37932841_53484546_0,0.01282051282051282
3812252452_53462442_0,0.011363636363636364
3812685610_3637918464_0,0.011235955056179775
385019080_5390637342_0,0.013157894736842105
3860078986_53484685_0,0.025974025974025976
3860078988_53484688_0,0.0449438202247191
3860079033_1428256986_0,0.06451612903225806
3860085664_3860085680_0,0.010101010101010102
3860085665_12801884231_0,0.0297029702970297
3860085680_3860085686_0,0.0851063829787234
3860085686_3860085699_0,0.023529411764705882
3860085687_3860085665_0,0.15151515151515152
3860085699_3860085696_0,0.010309278350515464
3860085699_53569315_0,0.02
3860085701_3860085687_0,0.015151515151515152
3860085705_3860085701_0,0.013157894736842105
3860085724_6579411687_0,0.04716981132075472
3860085726_53444412_0,0.022727272727272728
3860085755_4362131523_0,0.021739130434782608
3860085755_53602146_0,0.02
3860085757_3860085759_0,0.012345679012345678
3860085757_53329434_0,0.011363636363636364
3860085758_3860085757_0,0.012048192771084338
3860085759_53387492_0,0.041666666666666664
3860085769_53516543_0,0.010869565217391304
3860085769_53666910_0,0.01098901098901099
3860085788_53387513_0,0.011111111111111112
3860085799_3860085809_0,0.010416666666666666
3860085799_53283261_0,0.041237113402061855
3860085817_53438150_0,0.01098901098901099
3860085820_53283263_0,0.054945054945054944
3860085835_53438150_0,0.009708737864077669
3860085852_53600700_0,0.03571428571428571
3860085856_3860085843_0,0.011235955056179775
3860085859_3860085835_0,0.012345679012345678
3860085924_53496661_0,0.13761467889908258
3860979243_53567944_0,0.014285714285714285
3861040952_3861040918_0,0.01
3861041609_53595753_0,0.010869565217391304
3861041629_3861041630_0,0.012195121951219513
3863046794_53438275_0,0.011764705882352941
3863978866_53546695_0,0.011904761904761904
3863978882_53562595_0,0.011111111111111112
387186883_1188388115_0,0.01282051282051282
387186883_2938172406_0,0.011111111111111112
3878868558_53599420_0,0.0125
3878868561_53600689_0,0.014285714285714285
3878868571_3878868563_0,0.010526315789473684
3879013890_446477345_0,0.011764705882352941
3879013896_53422654_0,0.03529411764705882
3879013900_3879013896_0,0.010869565217391304
3926505468_450998587_0,0.04819277108433735
3926505478_53416997_0,0.011494252873563218
3926505485_3926505478_0,0.030927835051546393
3926505485_450998815_0,0.015151515151515152
3936932453_3936957324_0,0.010869565217391304
3936957324_3936932453_0,0.011111111111111112
3937040986_366229507_0,0.02
3945880937_37932841_0,0.02531645569620253
3945880944_3945880937_0,0.011494252873563218
3945880945_3945880904_0,0.023809523809523808
3945880945_3945880944_0,0.012345679012345678
3950176897_53573577_0,0.015384615384615385
3951969856_450867339_0,0.021505376344086023
3951970461_452816429_0,0.02127659574468085
3952745623_9935716362_0,0.05555555555555555
3952753061_9935716362_0,0.06593406593406594
3959727476_53667310_0,0.019417475728155338
3959727484_53504489_0,0.010309278350515464
3959727502_3959727510_0,0.011235955056179775
3959727510_3959727504_0,0.011363636363636364
3959727510_53600222_0,0.014285714285714285
3959727510_53600224_0,0.01098901098901099
3973770957_53631230_0,0.43870967741935485
3976676572_3976676574_0,0.011904761904761904
3995840431_1233020974_0,0.024390243902439025
4053063881_4053064600_0,0.010752688172043012
4053063881_53614496_0,0.03333333333333333
4053064601_4179281161_0,0.011627906976744186
4082297102_4082297751_0,0.010638297872340425
4082297105_4184204442_0,0.012987012987012988
4082308807_249533167_0,0.02197802197802198
4087231374_4087231382_0,0.010416666666666666
4087231381_4087231382_0,0.010526315789473684
4087231382_4087231381_0,0.010526315789473684
4087231383_2704624164_0,0.014084507042253521
4087235123_53428727_0,0.011494252873563218
4089413144_1179796036_0,0.011627906976744186
4089413153_1179795960_0,0.012345679012345678
4091376211_2938172405_0,0.010638297872340425
4091376224_366229504_0,0.023809523809523808
4094871160_53563966_0,0.011235955056179775
4098765694_53566464_0,0.0273972602739726
4137537640_53546020_0,0.37398373983739835
4139816155_1180005831_0,0.012048192771084338
4139816155_53509962_0,0.013888888888888888
4166714206_2646614588_0,0.011363636363636364
4172253594_2705148498_0,0.0136986301369863
4172504768_53678771_0,0.0125
4173748917_53472467_0,0.018867924528301886
4173748917_53591794_0,0.010752688172043012
4173748917_53720172_0,0.06593406593406594
4173789198_2859245565_0,0.020833333333333332
4173789198_3241106091_0,0.11494252873563218
4173796882_917593526_0,0.011363636363636364
4173797761_53444048_0,0.011235955056179775
4173797761_53482965_0,0.03896103896103896
4199337672_3330030134_0,0.01
4199337672_5391499594_0,0.03
4199378732_53642809_0,0.375
4214349299_1180005819_0,0.010309278350515464
429899597_53611798_0,0.012048192771084338
431369057_53431069_0,0.013157894736842105
4329948718_8805298729_0,0.020833333333333332
433483064_433483060_0,0.01020408163265306
4362131523_53557740_0,0.011111111111111112
4362131539_3860085758_0,0.01904761904761905
438722641_438722659_0,0.01098901098901099
438722659_438722641_0,0.012658227848101266
438722659_612972793_0,0.011111111111111112
438722797_438722995_0,0.010416666666666666
438722873_482808053_0,0.011904761904761904
438722900_303447093_0,0.025974025974025976
438722900_3213629660_0,0.011494252873563218
438722970_3298610422_0,0.03125
438722985_2864468882_0,0.044444444444444446
438722985_53394845_0,0.010869565217391304
438722995_438722970_0,0.07228915662650602
438722995_439950019_0,0.02197802197802198
439949992_439950002_0,0.02127659574468085
439949993_439949994_0,0.02247191011235955
439949994_3170953165_0,0.03409090909090909
439949994_439949993_0,0.023529411764705882
439949997_3288073200_0,0.011764705882352941
439949997_53546851_0,0.04938271604938271
439949998_3460514811_0,0.03260869565217391
439949998_439949999_0,0.01098901098901099
439949999_496904202_0,0.021505376344086023
439950011_3324062965_0,0.0125
439950011_439950012_0,0.034482758620689655
439950012_439949998_0,0.01
439950021_439950012_0,0.010526315789473684
439950024_439949991_0,0.08955223880597014
439950024_439949997_0,0.011363636363636364
443144276_53557084_0,0.02247191011235955
443144278_443144276_0,0.01282051282051282
443146563_53404082_0,0.010869565217391304
443884063_53667659_0,0.01098901098901099
445946724_3264492164_0,0.010638297872340425
445963180_37923758_0,0.07216494845360824
445963180_450716051_0,0.010869565217391304
445963180_5446595705_0,0.028846153846153848
445964106_446987368_0,0.08235294117647059
445964106_472624302_0,0.07954545454545454
446008796_446490213_0,0.056818181818181816
446014009_482804869_0,0.011627906976744186
446014009_53665084_0,0.01282051282051282
446182994_30004443_0,0.024691358024691357
446186354_3862990027_0,0.012987012987012988
446187589_446186354_0,0.010638297872340425
446187589_53288820_0,0.011627906976744186
446196406_53445258_0,0.013333333333333334
446196406_53498229_0,0.02564102564102564
446198895_13202666793_0,0.02531645569620253
446296959_366210602_0,0.08
446297931_8902085181_0,0.030612244897959183
446297988_1221317026_0,0.020618556701030927
446317293_446317296_0,0.06796116504854369
446317531_446317296_0,0.01
446317531_53423604_0,0.010309278350515464
446475970_3879013890_0,0.00980392156862745
446476911_2013406320_0,0.010869565217391304
446477345_446477582_0,0.025
446477582_1221039335_0,0.03296703296703297
446477582_53422696_0,0.011627906976744186
446478861_1221016812_0,0.024096385542168676
446478861_53600698_0,0.010526315789473684
446479147_446008796_0,0.02040816326530612
446490213_1221112296_0,0.02197802197802198
446490213_53422768_0,0.011235955056179775
446490213_53482150_0,0.009174311926605505
446492091_1221119234_0,0.012345679012345678
446495632_1221416654_0,0.020618556701030927
446497796_3951970480_0,0.012345679012345678
446930945_53444573_0,0.011494252873563218
446931084_7494844008_0,0.056818181818181816
447178140_2955373055_0,0.01904761904761905
447361313_53525225_0,0.2087912087912088
447385005_1218440433_0,0.009345794392523364
447388925_447361313_0,0.01098901098901099
447532375_447541864_0,0.8617710583153347
447541864_2586255743_0,0.21818181818181817
447541864_447532375_0,0.9027149321266968
447552670_1218474993_0,0.061855670103092786
447565040_447532375_0,0.8475336322869955
4483054022_53510706_0,0.010638297872340425
448790632_53368441_0,0.033707865168539325
448790632_53395811_0,0.043478260869565216
449907112_2713311962_0,0.012345679012345678
449907112_316334513_0,0.06
449907112_53423466_0,0.01904761904761905
449920083_366215907_0,0.011494252873563218
449952494_449952498_0,0.01904761904761905
449952498_1706427672_0,0.021052631578947368
449952498_449959902_0,0.020202020202020204
449956571_449957352_0,0.021505376344086023
449957352_1706427633_0,0.011111111111111112
449978385_449978812_0,0.021052631578947368
449978812_446317293_0,0.05434782608695652
449978812_53423598_0,0.024691358024691357
450152082_53693279_0,0.015384615384615385
450537809_1180187701_0,0.011764705882352941
450537809_450537810_0,0.018691588785046728
450537809_53501695_0,0.010752688172043012
450537810_2823616394_0,0.012195121951219513
450537885_1666217165_0,0.013157894736842105
450537923_450537925_0,0.013333333333333334
450537976_53279286_0,0.07079646017699115
450537984_13360496834_0,0.010752688172043012
450537984_450538026_0,0.008771929824561403
450538022_8443594761_0,0.02040816326530612
4505472642_496663408_0,0.024096385542168676
4505480862_53576027_0,0.013333333333333334
4505482205_4505480855_0,0.011494252873563218
450714559_2859245574_0,0.04054054054054054
450714559_2859245582_0,0.012987012987012988
450714559_53642012_0,0.012345679012345678
450714993_1179459686_0,0.03296703296703297
450714993_53616189_0,0.08139534883720931
450716051_2859245583_0,0.05319148936170213
450716051_445963180_0,0.012658227848101266
450716051_469603287_0,0.00980392156862745
450867339_450867338_0,0.010752688172043012
450867339_53285204_0,0.06818181818181818
450880445_450880469_0,0.02531645569620253
450880448_450880449_0,0.012048192771084338
450880448_454651537_0,0.038461538461538464
450880456_1222780850_0,0.013513513513513514
450880459_53479352_0,0.011494252873563218
450880469_3296655020_0,0.06818181818181818
450880474_1222780859_0,0.012048192771084338
450998285_1428200400_0,0.023809523809523808
450998286_2646614627_0,0.02531645569620253
450998295_450998816_0,0.11428571428571428
450998601_53279312_0,0.02666666666666667
450998815_3926505468_0,0.056818181818181816
450998815_450998816_0,0.125
451003824_451003825_0,0.019801980198019802
451003825_451003835_0,0.031578947368421054
451003825_5390637322_0,0.047619047619047616
451003835_53279411_0,0.0379746835443038
451003837_385019080_0,0.012195121951219513
451003862_5390694827_0,0.011904761904761904
452150618_3303410180_0,0.011363636363636364
452150628_3599782713_0,0.017391304347826087
452150656_53458197_0,0.013157894736842105
452150775_452150654_0,0.01282051282051282
452151232_2799423625_0,0.012345679012345678
452151338_3599782721_0,0.012048192771084338
452151338_452151340_0,0.03389830508474576
452151340_2446501470_0,0.03333333333333333
452151579_53425502_0,0.009259259259259259
452151603_53425502_0,0.03614457831325301
452151716_2633805491_0,0.037037037037037035
452151716_443142026_0,0.01
452151768_9092809582_0,0.024390243902439025
452445467_452445472_0,0.011494252873563218
452445467_452445490_0,0.0125
452445472_452445483_0,0.01282051282051282
452445483_452445472_0,0.025
452445483_452445544_0,0.010869565217391304
452445490_452445467_0,0.013157894736842105
452445544_452445569_0,0.043478260869565216
452445544_53567981_0,0.0125
452445569_3288073201_0,0.02702702702702703
452445569_452445544_0,0.023809523809523808
452816427_3937040986_0,0.024390243902439025
452816427_452816429_0,0.04878048780487805
452816429_452816427_0,0.07894736842105263
452817475_53421750_0,0.014084507042253521
452818441_452818442_0,0.012048192771084338
452827442_452827514_0,0.0125
452827510_452827511_0,0.021052631578947368
452827511_452818441_0,0.04
452827511_452827514_0,0.02127659574468085
452827524_452827525_0,0.02531645569620253
452827525_452827533_0,0.011235955056179775
452827533_452827535_0,0.011235955056179775
452827533_452827695_0,0.022727272727272728
452827535_452827540_0,0.012195121951219513
452827540_452827681_0,0.011235955056179775
452827545_452827677_0,0.011111111111111112
452827600_2842212084_0,0.01
452827667_8736589944_0,0.010638297872340425
452827677_452827545_0,0.013157894736842105
452827681_452827540_0,0.010526315789473684
452827695_452827533_0,0.019417475728155338
452827699_452827701_0,0.013157894736842105
452827701_452827705_0,0.023255813953488372
452827710_2951828414_0,0.024691358024691357
452865603_53292972_0,0.011363636363636364
452866025_53628453_0,0.012658227848101266
452866026_2646614627_0,0.021052631578947368
452866030_53430010_0,0.01098901098901099
452866506_53461796_0,0.04040404040404041
4540696906_53438152_0,0.011764705882352941
4540696927_4540696932_0,0.010526315789473684
4540696927_53302605_0,0.07920792079207921
454651541_5860389947_0,0.14444444444444443
454651647_454651660_0,0.0297029702970297
454651647_496666173_0,0.01282051282051282
454651660_1222841156_0,0.05319148936170213
454651660_454651647_0,0.030927835051546393
454661227_1514444486_0,0.0625
454661259_1428256920_0,0.046296296296296294
454661261_1428256950_0,0.0125
454661290_2905156602_0,0.012987012987012988
454704964_454705159_0,0.05813953488372093
454704964_53296796_0,0.00980392156862745
454705052_454705333_0,0.01098901098901099
454705052_53342087_0,0.010752688172043012
454705159_53353742_0,0.05102040816326531
454705182_53342068_0,0.010101010101010102
454705182_599171299_0,0.03225806451612903
454705333_53631879_0,0.09090909090909091
455707299_53329519_0,0.021739130434782608
455707309_455711974_0,0.013513513513513514
455707311_1179513000_0,0.010869565217391304
455711974_455712054_0,0.01098901098901099
455711974_53469033_0,0.022222222222222223
455711977_1391223002_0,0.020618556701030927
455711980_455712049_0,0.02040816326530612
455711980_7770206485_0,0.011627906976744186
455711991_455711993_0,0.0273972602739726
455711996_455711998_0,0.011111111111111112
455712000_53669662_0,0.008620689655172414
455712049_1391223015_0,0.011627906976744186
455712051_455712054_0,0.013333333333333334
455712054_455711974_0,0.012048192771084338
455719097_258262661_0,0.056910569105691054
455719097_3380577564_0,0.06521739130434782
455719981_315787790_0,0.06315789473684211
456681760_2384881666_0,0.02702702702702703
4585769822_53332421_0,0.044444444444444446
460329332_460329326_0,0.024390243902439025
4687823320_2637707069_0,0.010309278350515464
4689557960_12967049748_0,0.023809523809523808
4689557960_558532879_0,0.011764705882352941
469603287_450716051_0,0.011764705882352941
471251970_3868060486_0,0.042105263157894736
471752524_53334360_0,0.010638297872340425
471754973_258488222_0,0.6729857819905213
471755008_2341547515_0,0.010638297872340425
472624264_53441701_0,0.7565543071161048
472624302_53521820_0,0.03529411764705882
4730188432_316332926_0,0.012345679012345678
4812509953_917593644_0,0.03225806451612903
4812519136_1221016392_0,0.011494252873563218
4812519136_1347451809_0,0.012658227848101266
482804867_53458753_0,0.010752688172043012
482804869_1349224292_0,0.010638297872340425
482804869_3702210647_0,0.01098901098901099
482804871_2857173957_0,0.044444444444444446
482804883_340003797_0,0.020618556701030927
482804883_482804884_0,0.042105263157894736
482804884_13156161107_0,0.029411764705882353
482804884_482804883_0,0.03488372093023256
482804885_482804883_0,0.021505376344086023
482805490_53445373_0,0.02197802197802198
482805498_339584676_0,0.023809523809523808
482808074_53655693_0,0.02197802197802198
482809209_245561673_0,0.012048192771084338
482811902_482811907_0,0.009615384615384616
482811902_53494013_0,0.011235955056179775
482811908_482811899_0,0.023809523809523808
482811908_482811915_0,0.023809523809523808
4866702292_53527836_0,0.013157894736842105
4874980024_53534017_0,0.014084507042253521
489337130_8902085181_0,0.010416666666666666
489337158_489337159_0,0.010752688172043012
489337159_489337137_0,0.010309278350515464
489337167_1218496249_0,0.010638297872340425
489337167_489337214_0,0.02631578947368421
489337182_53463391_0,0.010638297872340425
489337214_53408925_0,0.014492753623188406
496663038_53621134_0,0.35135135135135137
496663127_1031202447_0,0.11504424778761062
496663408_2714901208_0,0.009174311926605505
496663408_4505472642_0,0.03529411764705882
496664092_3295593433_0,0.012345679012345678
496666173_2822099658_0,0.009900990099009901
496671824_1916494166_0,0.013513513513513514
496673371_53409342_0,0.010869565217391304
496673371_53588396_0,0.012195121951219513
496673371_53588438_0,0.01098901098901099
496673452_53464507_0,0.01020408163265306
496673500_53427489_0,0.012987012987012988
496678379_53581155_0,0.010638297872340425
496681264_496681271_0,0.13
496681264_53435932_0,0.08333333333333333
496681271_496681264_0,0.12745098039215685
496903442_53442897_0,0.011363636363636364
496903442_53444408_0,0.01020408163265306
496903741_53600849_0,0.011764705882352941
496904202_53279582_0,0.09900990099009901
496905141_1180187687_0,0.010309278350515464
496906382_53471418_0,0.22556390977443608
496906382_53717208_0,0.013888888888888888
496906382_5638768544_0,0.023255813953488372
4973757148_1345869305_0,0.0125
4973813268_37932841_0,0.012987012987012988
512891411_53498751_0,0.0125
5245828921_53462309_0,0.02531645569620253
53278380_53581894_0,0.010752688172043012
53278397_2925569846_0,0.016129032258064516
53278463_53438093_0,0.03896103896103896
53278463_53438093_1,0.021052631578947368
53278543_53469124_0,0.010416666666666666
53278607_53278618_0,0.03488372093023256
53278618_53278627_0,0.03488372093023256
53278618_53344759_0,0.008849557522123894
53278627_53278643_0,0.16
53278643_450538018_0,0.039603960396039604
53278643_450538022_0,0.0379746835443038
53278670_3330030100_0,0.025974025974025976
53278670_53278689_0,0.0625
53278689_53278691_0,0.012195121951219513
53278691_1843427850_0,0.22857142857142856
53278738_53295769_0,0.07407407407407407
53278738_8376903471_0,0.09174311926605505
53278803_53278858_0,0.02666666666666667
53278858_53278893_0,0.024691358024691357
53278858_53318489_0,0.023529411764705882
53278893_53278937_0,0.05309734513274336
53278937_3324062453_0,0.034482758620689655
53278937_53278945_0,0.022222222222222223
53278998_53287745_0,0.012048192771084338
53279029_53279051_0,0.012987012987012988
53279070_53279168_0,0.07407407407407407
53279168_3912284126_0,0.052083333333333336
53279168_53279175_0,0.3684210526315789
53279239_53330273_0,0.1717171717171717
53279247_53279239_0,0.012658227848101266
53279247_53307946_0,0.08333333333333333
53279270_53279247_0,0.012195121951219513
53279276_53279270_0,0.031578947368421054
53279286_53279276_0,0.22
53279303_1427365609_0,0.02040816326530612
53279303_450537976_0,0.020618556701030927
53279312_53279303_0,0.013157894736842105
53279326_1708816864_0,0.010416666666666666
53279326_53279312_0,0.011494252873563218
53279334_53279326_0,0.0125
53279345_53279334_0,0.04878048780487805
53279384_1428210955_0,0.041666666666666664
53279384_53279345_0,0.15306122448979592
53279411_1843427843_0,0.04878048780487805
53279483_451003862_0,0.031578947368421054
53279483_53279411_0,0.08490566037735849
53279532_53279483_0,0.03260869565217391
53279582_53279532_0,0.020833333333333332
53279582_53368192_0,0.009900990099009901
53279665_496904202_0,0.024691358024691357
53279773_53279743_0,0.019801980198019802
53279803_53279792_0,0.02631578947368421
53279814_53279803_0,0.680365296803653
53279934_53419978_0,0.010416666666666666
53280132_53447808_0,0.08139534883720931
53280132_53447808_1,0.12244897959183673
53280312_258264438_0,0.009708737864077669
53280312_447385005_0,0.020833333333333332
53281484_53314335_0,0.013157894736842105
53282266_1843427907_0,0.01282051282051282
53282266_3233235408_0,0.03488372093023256
53283153_53566464_0,0.02
53283252_3860085799_0,0.022727272727272728
53283263_53283278_0,0.011111111111111112
53283263_53302604_0,0.04878048780487805
53283278_53438110_0,0.011111111111111112
53283623_12812222017_0,0.0125
53283657_258487848_0,0.1111111111111111
53284796_53550314_0,0.12631578947368421
53284847_454704964_0,0.01
53284847_53284796_0,0.012658227848101266
53285204_53278607_0,0.011904761904761904
53285204_53279239_0,0.04
53287745_3298800297_0,0.01020408163265306
53287747_53297947_0,0.029850746268656716
53287778_53525162_0,0.02702702702702703
53288761_53631879_0,0.044444444444444446
53288831_53445326_0,0.01834862385321101
53290356_3402060753_0,0.1875
53290370_53389786_0,0.052083333333333336
53290372_53392420_0,0.02040816326530612
53290383_53290372_0,0.02631578947368421
53290383_53392420_0,0.06976744186046512
53292538_316333038_0,0.012345679012345678
53292921_53332719_0,0.010869565217391304
53292972_452865603_0,0.011904761904761904
53292980_1177715716_0,0.012345679012345678
53293218_3860967517_0,0.011764705882352941
53293966_258261100_0,0.01098901098901099
53293974_385019080_0,0.0547945205479452
53293974_5390694828_0,0.029411764705882353
53295769_53663470_0,0.012345679012345678
53296796_599171299_0,0.047619047619047616
53296808_3210157541_0,0.012345679012345678
53297947_438722787_0,0.02531645569620253
53297950_3298758707_0,0.011904761904761904
53298514_3422033647_0,0.013157894736842105
53298525_53298538_0,0.01904761904761905
53298538_53288831_0,0.010869565217391304
53300152_53632023_0,0.023255813953488372
53300203_53300152_0,0.041237113402061855
53301578_2633816165_0,0.041666666666666664
53302139_1221405365_0,0.012345679012345678
53302588_258262458_0,0.0125
53302590_53302616_0,0.01020408163265306
53302605_4540696932_0,0.025
53302605_53283261_0,0.022222222222222223
53302616_53383098_0,0.011235955056179775
53305342_53290370_0,0.010526315789473684
53307946_450867338_0,0.01098901098901099
53308223_53533852_0,0.011904761904761904
53308284_53308293_0,0.010869565217391304
53308284_53474526_0,0.0449438202247191
53308301_53463345_0,0.011235955056179775
53308301_53471296_0,0.012048192771084338
53308301_53474516_0,0.020618556701030927
53311408_53311438_0,0.1
53311438_53678881_0,0.061224489795918366
53312054_2618211341_0,0.013333333333333334
53313953_53298514_0,0.025974025974025976
53313953_53298525_0,0.012345679012345678
53314335_53389807_0,0.08823529411764706
53315214_303447093_0,0.029411764705882353
53318489_452151338_0,0.02197802197802198
53318835_53298510_0,0.021739130434782608
53320216_53546881_0,0.04819277108433735
53322271_53438027_0,0.010309278350515464
53326149_53538820_0,0.010101010101010102
53329446_3860085757_0,0.011363636363636364
53329446_3860085768_0,0.01282051282051282
53329487_53329434_0,0.023809523809523808
53330273_1843427935_0,0.02127659574468085
53330273_53330295_0,0.18867924528301888
53332342_366210602_0,0.02197802197802198
53332421_1221119281_0,0.021739130434782608
53332421_4585769807_0,0.010416666666666666
53332421_53724310_0,0.022988505747126436
53332719_1231429518_0,0.023809523809523808
53332719_53292921_0,0.013888888888888888
53332729_53408558_0,0.037037037037037035
53332729_53539161_0,0.0273972602739726
53332734_53615252_0,0.013157894736842105
53334360_471752524_0,0.012987012987012988
53338356_53300152_0,0.011904761904761904
53341798_450537885_0,0.10227272727272728
53342068_454705333_0,0.011363636363636364
53342161_1221317026_0,0.010752688172043012
53342161_258260869_0,0.009174311926605505
53344762_53282266_0,0.02912621359223301
53353364_53435215_0,0.012195121951219513
53353669_53353742_0,0.010869565217391304
53353742_29981753_0,0.2882882882882883
53358187_53467600_0,0.17391304347826086
53359851_496896140_0,0.012345679012345678
53368188_3599782532_0,0.023529411764705882
53368441_53300203_0,0.011494252873563218
53369190_53444254_0,0.0425531914893617
53369190_53456174_0,0.03260869565217391
53372561_53372578_0,0.011764705882352941
53372561_53389785_0,0.024390243902439025
53372578_53372617_0,0.35251798561151076
53373398_2819744494_0,0.14754098360655737
53373678_53581193_0,0.042105263157894736
53374676_53434994_0,0.011764705882352941
53374676_53474413_0,0.010638297872340425
53374779_657869867_0,0.010101010101010102
53380601_53434994_0,0.07142857142857142
53380771_53440268_0,0.02531645569620253
53380771_53595838_0,0.010869565217391304
53380917_53400405_0,0.018518518518518517
53383098_53353669_0,0.0125
53385421_387096443_0,0.013513513513513514
